molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units
CHEMBL3899355,CC[C@@H](CN1CCCC1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL3899355,CC[C@@H](CN1CCCC1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,7.0,nM
CHEMBL3926559,CC[C@@H](CN1C[C@H]2C[C@@H]1CO2)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,70.0,nM
CHEMBL3926559,CC[C@@H](CN1C[C@H]2C[C@@H]1CO2)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,9.0,nM
CHEMBL3962786,CC[C@@H](CN1CCOCC1C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,10.0,nM
CHEMBL3962786,CC[C@@H](CN1CCOCC1C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,2.0,nM
CHEMBL3963132,CC[C@@H](CN1CCS(=O)(=O)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL3963132,CC[C@@H](CN1CCS(=O)(=O)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,4.0,nM
CHEMBL3950605,CC[C@@H](CN1CC(F)(F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL3950605,CC[C@@H](CN1CC(F)(F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,5.0,nM
CHEMBL3938040,CC[C@@H](CN1CC2CCC(C1)O2)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL3941874,CC[C@@H](CN1CCOCC1(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL3941874,CC[C@@H](CN1CCOCC1(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,3.0,nM
CHEMBL3964874,CC[C@@H](CN1CC(O)(C(F)(F)F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,40.0,nM
CHEMBL3964874,CC[C@@H](CN1CC(O)(C(F)(F)F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,6.0,nM
CHEMBL3977225,CC[C@@H](CN(C)C1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL3977225,CC[C@@H](CN(C)C1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,3.0,nM
CHEMBL3966228,CC[C@@H](CN1CCOC1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL3966228,CC[C@@H](CN1CCOC1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,5.0,nM
CHEMBL3927464,CC[C@@H](Cn1ccccc1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,80.0,nM
CHEMBL3927464,CC[C@@H](Cn1ccccc1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,19.0,nM
CHEMBL3951659,CC[C@@H](Cn1cc(C(F)(F)F)ccc1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL3951659,CC[C@@H](Cn1cc(C(F)(F)F)ccc1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,12.0,nM
CHEMBL3913666,C=CC[C@@]1(C)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](CC)COc2cccnc2)C1=O,IC50,30.0,nM
CHEMBL4114935,CC[C@@H](C1CCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL4114935,CC[C@@H](C1CCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,3.0,nM
CHEMBL4114935,CC[C@@H](C1CCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,10.0,nM
CHEMBL4114935,CC[C@@H](C1CCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL3899788,CC[C@@H](C1CCC(=O)O1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL3899788,CC[C@@H](C1CCC(=O)O1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,4.0,nM
CHEMBL3924685,CC[C@@H](C1CCCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL3924685,CC[C@@H](C1CCCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,2.0,nM
CHEMBL4115598,CC[C@@H](c1nc2ccccc2s1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,90.0,nM
CHEMBL4115598,CC[C@@H](c1nc2ccccc2s1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,70.0,nM
CHEMBL3959723,CC[C@@H](c1cc(C)no1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,40.0,nM
CHEMBL3329613,CC[C@@H](c1cccc(Cl)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL3329605,CC[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL3329605,CC[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,10.0,nM
CHEMBL3329612,CCC[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,80.0,nM
CHEMBL3938935,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](CC2CC2)c2ccccn2)C1=O,IC50,80.0,nM
CHEMBL3329608,CC[C@@H](c1cccnc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,80.0,nM
CHEMBL3895235,CC[C@@H](c1cnccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,50.0,nM
CHEMBL3895235,CC[C@@H](c1cnccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,11.0,nM
CHEMBL3329606,CC[C@@H](c1ncccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,60.0,nM
CHEMBL3329224,CC[C@@H](c1cccc(C)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,10.0,nM
CHEMBL3329607,CC[C@@H](c1ccncc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,40.0,nM
CHEMBL3329607,CC[C@@H](c1ccncc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,9.0,nM
CHEMBL3932633,CC[C@@H](c1cccc(C(F)(F)F)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL3329604,CC[C@@H](c1nccs1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,50.0,nM
CHEMBL4111092,CC[C@H](c1cccc(C(C)(C)O)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL4111092,CC[C@H](c1cccc(C(C)(C)O)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,3.0,nM
CHEMBL4114388,CC[C@H](c1cccc(C2CC2)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL4109848,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](CC(F)(F)F)c2ccccn2)C1=O,IC50,30.0,nM
CHEMBL4110711,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](CC(F)F)c2ccccn2)C1=O,IC50,40.0,nM
CHEMBL5986404,CC(C)[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL5986404,CC(C)[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,9.0,nM
CHEMBL4109795,CCC(CC)N1C(=O)[C@@](C)(Cc2nnn[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,20.0,nM
CHEMBL4109795,CCC(CC)N1C(=O)[C@@](C)(Cc2nnn[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,3.0,nM
CHEMBL3967652,CC[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(C[C@@H](O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,100.0,nM
CHEMBL3967652,CC[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(C[C@@H](O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,371.0,nM
CHEMBL3958840,CC[C@@H](CO)N1C(=O)[C@@](C)(C2CC2C(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,100.0,nM
CHEMBL4114226,CC(C)(C)OC(=O)[C@H](C1CC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,30.0,nM
CHEMBL4114226,CC(C)(C)OC(=O)[C@H](C1CC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,6.0,nM
CHEMBL4107995,CCOC(=O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,10.0,nM
CHEMBL4107995,CCOC(=O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL4108086,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CO)C2CC2)C1=O,IC50,10.0,nM
CHEMBL4108086,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CO)C2CC2)C1=O,IC50,1.0,nM
CHEMBL4109136,CC[C@@H](O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,60.0,nM
CHEMBL4107164,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CN(C)S(=O)(=O)C2CC2)C2CC2)C1=O,IC50,1.0,nM
CHEMBL4111967,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C2CC2)C2CC2)C1=O,IC50,1.0,nM
CHEMBL4112490,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)CC)C2CC2)C1=O,IC50,1.0,nM
CHEMBL3125517,CN(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,IC50,10.0,nM
CHEMBL3125517,CN(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,IC50,1.0,nM
CHEMBL4111710,C[C@@H](O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL3975518,C[C@H](O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,80.0,nM
CHEMBL3975518,C[C@H](O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,2.0,nM
CHEMBL4108117,CC(C)S(=O)(=O)NC[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,2.0,nM
CHEMBL4114852,CN(C[C@@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,IC50,7.0,nM
CHEMBL3983226,CC(C)[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.0,nM
CHEMBL4108893,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](c2ccccn2)C2CC2)C1=O,IC50,20.0,nM
CHEMBL4108893,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](c2ccccn2)C2CC2)C1=O,IC50,3.0,nM
CHEMBL5958493,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)c2cccs2)C2CC2)C1=O,IC50,0.2,nM
CHEMBL5901545,CN(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)S(=O)(=O)c1cccs1,IC50,0.3,nM
CHEMBL5992863,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)c2ccc(Cl)s2)C2CC2)C1=O,IC50,0.5,nM
CHEMBL5881980,CN(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)s1,IC50,0.5,nM
CHEMBL5777516,CC(C)(C)S(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(F)F,IC50,0.3,nM
CHEMBL3965232,CCS(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(F)F,IC50,0.1,nM
CHEMBL3963590,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CN(C(F)F)S(=O)(=O)C2CC2)C2CC2)C1=O,IC50,0.1,nM
CHEMBL5825469,C[C@]1(C2(C(=O)O)CC2)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C2CC2)C2CC2)C1=O,IC50,5.5,nM
CHEMBL5857235,CCS(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)c1ccccc1F,IC50,0.1,nM
CHEMBL5869863,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CN(c2ccccc2F)S(C)(=O)=O)C2CC2)C1=O,IC50,0.2,nM
CHEMBL5898931,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CN(c2ccccc2F)S(=O)(=O)C2CC2)C2CC2)C1=O,IC50,0.2,nM
CHEMBL5812462,CCS(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)c1ccccc1,IC50,0.3,nM
CHEMBL5932603,CCS(=O)(=O)NC[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,0.5,nM
CHEMBL6005050,CCS(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)c1cccc(F)c1,IC50,0.2,nM
CHEMBL5809195,[C-]#[N+]c1ccccc1N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)S(C)(=O)=O,IC50,0.2,nM
CHEMBL5985399,CCCS(=O)(=O)NC[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,0.5,nM
CHEMBL5751527,C[C@]1(CC(=O)O)CC(c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CN(c2ccccc2)S(C)(=O)=O)C2CC2)C1=O,IC50,0.6,nM
CHEMBL5740695,[C-]#[N+]c1cccc(N(C[C@H](C2CC2)N2C(=O)[C@@](C)(CC(=O)O)CC(c3cccc(Cl)c3)[C@H]2c2ccc(Cl)cc2)S(C)(=O)=O)c1,IC50,0.3,nM
CHEMBL5773011,C[C@]1(CC(=O)O)CC(c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CN(c2cccnc2)S(C)(=O)=O)C2CC2)C1=O,IC50,0.2,nM
CHEMBL5980253,C[C@]1(CC(=O)O)CC(c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CN(Cc2cccs2)S(C)(=O)=O)C2CC2)C1=O,IC50,0.7,nM
CHEMBL6010799,COc1cccc(CN(C[C@H](C2CC2)N2C(=O)[C@@](C)(CC(=O)O)CC(c3cccc(Cl)c3)[C@H]2c2ccc(Cl)cc2)S(C)(=O)=O)c1,IC50,1.5,nM
CHEMBL5952379,C[C@]1(CC(=O)O)CC(c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)Cc2ccccc2)C2CC2)C1=O,IC50,0.8,nM
CHEMBL5904266,C[C@]1(CC(=O)O)CC(c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)Cc2ccccn2)C2CC2)C1=O,IC50,0.6,nM
CHEMBL6029745,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)Cc2cccnc2)C2CC2)C1=O,IC50,0.3,nM
CHEMBL5968843,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CN(c2ccccn2)S(C)(=O)=O)C2CC2)C1=O,IC50,13.5,nM
CHEMBL5836389,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(C)(=O)=O)C2CC2)C1=O,IC50,0.3,nM
CHEMBL5777331,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C(C)C)C2CC2)C1=O,IC50,0.9,nM
CHEMBL4112149,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C2CCC2)C2CC2)C1=O,IC50,0.8,nM
CHEMBL4109111,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C2CCCC2)C2CC2)C1=O,IC50,0.7,nM
CHEMBL3125518,CC(C)[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.8,nM
CHEMBL4113936,CC(C)[C@@H](CNS(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,4.4,nM
CHEMBL4108939,CCS(=O)(=O)NC[C@H](C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,16.1,nM
CHEMBL3961423,CC[C@@H](CNS(=O)(=O)C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,1.3,nM
CHEMBL3960491,CC[C@@H](CN(CC)S(=O)(=O)C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,10.0,nM
CHEMBL3125522,CC[C@@H](CS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.3,nM
CHEMBL3968648,CCCS(=O)(=O)C[C@H](CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.4,nM
CHEMBL3942755,CC[C@@H](CS(=O)(=O)CC(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.5,nM
CHEMBL3125528,CC[C@@H](CS(=O)(=O)CC1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.3,nM
CHEMBL3984400,CC[C@@H](CS(=O)(=O)CC1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.5,nM
CHEMBL3125530,CC[C@@H](CS(=O)(=O)C1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.3,nM
CHEMBL3125531,CC[C@@H](CS(=O)(=O)C1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.3,nM
CHEMBL3915847,CC[C@@H](CS(=O)(=O)CC1(C)COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.1,nM
CHEMBL3893885,CC[C@@H](CS(=O)(=O)C1CCOCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.2,nM
CHEMBL3958379,CC[C@@H](CS(=O)(=O)CC(C)(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.2,nM
CHEMBL3983607,CC[C@@H](CS(=O)(=O)[C@H](C)CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,0.1,nM
CHEMBL3983607,CC[C@@H](CS(=O)(=O)[C@H](C)CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,11.2,nM
CHEMBL3959436,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C2CCCC2)C2CC2)C1=O,IC50,0.2,nM
CHEMBL3986408,CC1(CS(=O)(=O)C[C@H](C2CC2)N2C(=O)[C@@](C)(CC(=O)O)C[C@H](c3cccc(Cl)c3)[C@H]2c2ccc(Cl)cc2)COC1,IC50,0.1,nM
CHEMBL3970501,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccccc2)C2CC2)C1=O,IC50,1.4,nM
CHEMBL3940186,Cc1ccccc1S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,IC50,2.9,nM
